date	software	job
2006-06-01	spss	0.0689843071207944
2006-07-01	spss	0.0658425514175701
2006-08-01	spss	0.0683977362885514
2006-09-01	spss	0.0680914037141939
2006-10-01	spss	0.0729137273214174
2006-11-01	spss	0.0753867498062617
2006-12-01	spss	0.0805078676297508
2007-01-01	spss	0.0785475270002726
2007-02-01	spss	0.074269080003271
2007-03-01	spss	0.0728406305663551
2007-04-01	spss	0.0743474242069509
2007-05-01	spss	0.080731404857243
2007-06-01	spss	0.0826844358112149
2007-07-01	spss	0.0774889716456776
2007-08-01	spss	0.0754044890411215
2007-09-01	spss	0.0739900055764019
2007-10-01	spss	0.0755000456929907
2007-11-01	spss	0.0745660406752336
2007-12-01	spss	0.0741376283526869
2008-01-01	spss	0.0764205747726635
2008-02-01	spss	0.0718172555773949
2008-03-01	spss	0.0738682671019693
2008-04-01	spss	0.080236552076324
2008-05-01	spss	0.0798553872094237
2008-06-01	spss	0.0863610698732769
2008-07-01	spss	0.0827739487090343
2008-08-01	spss	0.0756561215577103
2008-09-01	spss	0.0654424630667056
2008-10-01	spss	0.0647332611978972
2008-11-01	spss	0.0639467972840732
2008-12-01	spss	0.0655967013035047
2009-01-01	spss	0.0621921893093458
2009-02-01	spss	0.0641975314047897
2009-03-01	spss	0.0597637640123248
2009-04-01	spss	0.0570810355128037
2009-05-01	spss	0.0621788971340537
2009-06-01	spss	0.0634698307482477
2009-07-01	spss	0.0614901664402804
2009-08-01	spss	0.0713376959443925
2009-09-01	spss	0.0769721898382399
2009-10-01	spss	0.0796824255859229
2009-11-01	spss	0.0833421228439837
2009-12-01	spss	0.0839062133613318
2010-01-01	spss	0.0836259138491822
2010-02-01	spss	0.0822201284899533
2010-03-01	spss	0.0918329526558077
2010-04-01	spss	0.100446352249933
2010-05-01	spss	0.0945224961297313
2010-06-01	spss	0.0899871691675234
2010-07-01	spss	0.0933021274276869
2010-08-01	spss	0.0947965272888629
2010-09-01	spss	0.0943115568625389
2010-10-01	spss	0.0866848292857477
2010-11-01	spss	0.0827233118507788
2010-12-01	spss	0.0795759044207944
2011-01-01	spss	0.0783498390721963
2011-02-01	spss	0.0828778522752804
2011-03-01	spss	0.0898046804641589
2011-04-01	spss	0.0886815712825234
2011-05-01	spss	0.0833258904640187
2011-06-01	spss	0.0766607527418808
2011-07-01	spss	0.0737095427195483
2011-08-01	spss	0.0797496827678154
2011-09-01	spss	0.0794121840239252
2011-10-01	spss	0.080888583298715
2011-11-01	spss	0.0856451402444704
2011-12-01	spss	0.0862493523047508
2012-01-01	spss	0.0881467235508178
2012-02-01	spss	0.0899897418466121
2012-03-01	spss	0.0944121772002336
2012-04-01	spss	0.0930508011824182
2012-05-01	spss	0.090528068820514
2012-06-01	spss	0.0830628646543224
2012-07-01	spss	0.0748834602713785
2012-08-01	spss	0.0843190058465537
2012-09-01	spss	0.0931236325023364
2012-10-01	spss	0.0808200030247196
2012-11-01	spss	0.0813544219765771
2012-12-01	spss	0.0841418585150117
2013-01-01	spss	0.0820753234098131
2013-02-01	spss	0.0772030775774143
2013-03-01	spss	0.0793388504190421
2013-04-01	spss	0.0792059286661215
2013-05-01	spss	0.0794235038119159
2013-06-01	spss	0.0745307582191589
2013-07-01	spss	0.068671747029595
2013-08-01	spss	0.0693989984882009
2013-09-01	spss	0.0724348006491433
2013-10-01	spss	0.0720056124392523
2013-12-01	spss	0.0662358282942757
2014-01-01	spss	0.0623885459780841
2014-03-01	spss	0.0598162589165888
2014-04-01	spss	0.0612388279441589
2014-05-01	spss	0.0605710747940031
2014-06-01	spss	0.0603702424803738
2014-07-01	spss	0.0601867247053738
2014-08-01	spss	0.0584853262679907
2014-09-01	spss	0.0585202820346573
2014-10-01	spss	0.0554859091398754
2014-11-01	spss	0.0545419400951713
2014-12-01	spss	0.0582564803376168
2015-01-01	spss	0.0579858589991822
2005-01-01	stata	0.00439378856471154
2005-02-01	stata	0.00310720469769231
2005-03-01	stata	0.00431070644846154
2005-04-01	stata	0.00388403974861539
2005-05-01	stata	0.0058772166124359
2005-06-01	stata	0.00653846678261538
2005-07-01	stata	0.00621036655153846
2005-08-01	stata	0.0063281302
2005-09-01	stata	0.00511366139769231
2005-10-01	stata	0.00295003511025641
2005-11-01	stata	0.00343720350184615
2005-12-01	stata	0.00509019950169231
2006-01-01	stata	0.0051163851675641
2006-02-01	stata	0.00445585422153846
2006-03-01	stata	0.00563566848115385
2006-04-01	stata	0.00474757779246154
2006-05-01	stata	0.00371631719711538
2006-06-01	stata	0.00435773397948718
2006-07-01	stata	0.00577443183692308
2006-08-01	stata	0.00561284961820513
2006-09-01	stata	0.0050089677082906
2006-11-01	stata	0.00634479048897436
2006-12-01	stata	0.00586344885538461
2007-01-01	stata	0.00611416970051282
2007-02-01	stata	0.00711010405538462
2007-03-01	stata	0.00829845693025641
2007-04-01	stata	0.00920707677794872
2007-05-01	stata	0.00689396156184615
2007-06-01	stata	0.00566876321576923
2007-07-01	stata	0.00689431596215385
2007-08-01	stata	0.00660041039717949
2007-09-01	stata	0.00517621193519231
2007-10-01	stata	0.00604386293358974
2007-11-01	stata	0.00664540968134615
2007-12-01	stata	0.00898042040861538
2008-01-01	stata	0.0114356119284615
2008-02-01	stata	0.0118577652361538
2008-03-01	stata	0.0123451698946154
2008-04-01	stata	0.0113862217287179
2008-05-01	stata	0.01230597739
2008-06-01	stata	0.0125211257385577
2008-07-01	stata	0.0101780467582051
2008-08-01	stata	0.00814082262673077
2008-09-01	stata	0.00722135448138461
2008-10-01	stata	0.00949103828723077
2008-11-01	stata	0.0103874078713462
2008-12-01	stata	0.0106801451313846
2009-01-01	stata	0.0128865974365812
2009-02-01	stata	0.0139480842666667
2009-03-01	stata	0.0126964952584615
2009-04-01	stata	0.0131842572953846
2009-05-01	stata	0.0117422116260256
2009-06-01	stata	0.0133010518029487
2009-07-01	stata	0.0124294337795385
2009-08-01	stata	0.0107925093869231
2009-09-01	stata	0.0157910049549359
2009-10-01	stata	0.0189067612973077
2009-11-01	stata	0.0170577616593162
2009-12-01	stata	0.0155672792130769
2010-01-01	stata	0.0159454774517949
2010-02-01	stata	0.0164698596129487
2010-03-01	stata	0.0172565744410769
2010-04-01	stata	0.019248453574359
2010-05-01	stata	0.0195958961701282
2010-06-01	stata	0.0205094063946154
2010-07-01	stata	0.0201083868111538
2010-08-01	stata	0.0204004506361538
2010-09-01	stata	0.0211033917338462
2010-10-01	stata	0.0194576400932308
2010-11-01	stata	0.0167188475448077
2010-12-01	stata	0.0162889109335664
2011-01-01	stata	0.0158976768416667
2011-02-01	stata	0.0173583565037762
2011-03-01	stata	0.0189843697529231
2011-04-01	stata	0.0178227914738462
2011-05-01	stata	0.0148387995154808
2011-06-01	stata	0.0138196662728205
2011-07-01	stata	0.0144142943969231
2011-08-01	stata	0.0154255860984615
2011-09-01	stata	0.0151964246053846
2011-10-01	stata	0.0164107798655769
2011-11-01	stata	0.0185339269618462
2011-12-01	stata	0.0196933996861538
2012-01-01	stata	0.0195301844464103
2012-02-01	stata	0.0184133761336538
2012-03-01	stata	0.0175817888410769
2012-04-01	stata	0.0187066554176923
2012-05-01	stata	0.0172710214653846
2012-06-01	stata	0.0153067447305769
2012-07-01	stata	0.0150314199915385
2012-08-01	stata	0.0160402882203846
2012-09-01	stata	0.0163525722209231
2012-10-01	stata	0.0156295486873077
2012-11-01	stata	0.016097774035
2012-12-01	stata	0.018189918922
2013-01-01	stata	0.019402765375
2013-02-01	stata	0.0190372509694231
2013-03-01	stata	0.0180871584680769
2013-04-01	stata	0.0182780264867308
2013-05-01	stata	0.0189977014586154
2013-06-01	stata	0.0176582454956923
2013-07-01	stata	0.0171853139203846
2013-08-01	stata	0.0185347799547436
2013-09-01	stata	0.0196711280589744
2013-10-01	stata	0.0179002123057692
2013-11-01	stata	0.0155280345907692
2013-12-01	stata	0.0147673604916923
2014-01-01	stata	0.0154979403461538
2014-02-01	stata	0.0149904294265385
2014-03-01	stata	0.0154632324448718
2014-04-01	stata	0.0154049084040385
2014-05-01	stata	0.0147033000301923
2014-06-01	stata	0.0144124355325641
2014-07-01	stata	0.0144100337755769
2014-08-01	stata	0.0144988900978205
2014-09-01	stata	0.0153963307005128
2014-10-01	stata	0.0149125499589231
2014-11-01	stata	0.0148350926446154
2014-12-01	stata	0.0167579019375385
2015-01-01	stata	0.0144617084675
